product_name,product_url,product_type,clean_ingreds,price,descriere
The Ritual of Namasté Restoring Night Balm 50ml,https://www.lookfantastic.com/the-ritual-of-namaste-restoring-night-balm/12063715.html,Balm,"['cocoglycerides', 'sesamium indicum seed oil', 'capric triglyceride', 'cera alba', 'butyrospermum parkii', 'simmondsia chinensis leaf extract', 'cera alba', 'c10-18 triglycerides', 'lauryl laurate', 'glycerin', 'simmondsia chinensis leaf extract', 'oryza sativa bran', 'camellia oleifera seed oil', 'polyglycerin-3', 'sodium cocoyl alaninate', 'nelumbo nucifera flower extract', 'cistus incanus flower/leaf/stem extract', 'gynostemma pentaphyllum leaf extract', 'centella asiatica extract', 'helianthus annuus seed oil', 'acacia decurrens wax', 'helianthus annuus seed oil', 'bisabolol', 'decyl glucoside', 'glutamine', 'tocopherol', 'phenyl ethyl alcohol', 'citric acid', 'potassium sorbate', 'sodium benzoate', 'benzyl alcohol', 'limonene', 'linalool', 'citral', 'geraniol', 'parfum']",£39.90,"Reawaken obosit, cu aspect de piele, care restabilește Balm -ul de noapte din noua și avansată a mărcii din gama Namasté;O colecție care cuprinde o colecție largă de tratamente de piele dezvoltată cu ingrediente derivate în mod natural din punct de vedere natural și inspirate de practicile antice. Natura se întâlnește cu tehnologia de frumusețe de ultimă oră în acest balsam de noapte reparativă, care își lucrează magia în timp ce dormi (când pielea este cea mai receptivă la reparații), restabilirea elasticității, în timp ce dormiți, pentru a vă trezi, astfel încât să vă treziți cu un firmer și mai mult cu privire la o mulțime de tineri, să veniți.Cu o textură de topire unică care se transformă dintr-un balsam într-un gel de ulei blând, hidratantul luxos valorifică puterile strânse ale pielii ale lui Gotu Kala (cunoscute și sub numele de Centella Asiatica) și proprietățile calmante ale Sfintei Lotus.Eradicând semne de oboseală și stres, formula de îngrijire promovează relaxarea finală cu parfumul său calmant, trimițându-vă pe un somn odihnitor.Fără cruzime."
yes to Cucumbers Exfoliating Cleansing Balm 120g,https://www.lookfantastic.com/yes-to-cucumbers-exfoliating-cleansing-balm-120g/11664384.html,Balm,"['prunus amygdalus dulcis', 'capric triglyceride', 'cera alba', 'castor oil', 'castor oil', 'copernicia cerifera wax', 'castor oil', 'polyglyceryl-3 palmitate', 'polyglyceryl-2 coco-caprylate', 'castor oil', 'lactose', 'cellulose', 'chromium hydroxide green', 'tocopheryl acetate', 'hydroxypropyl methylcellulose', 'cocos nucifera fruit extract', 'silica dimethyl silylate', 'cucumis sativus extract', 'simmondsia chinensis leaf extract', 'sesamium indicum seed oil', 'phenoxyethanol', 'parfum']",£9.99,"Reîmprospătați -vă tenul cu castraveți exfoliați balsamul de curățare;O formulă calmantă și hidratantă s-a dezvoltat special pentru tipurile de piele sensibile.O doză de ulei de castravete se răcește și calmează pielea delicată.Completat cu un tampon de exfolire moale.95% natural.paraben, SLS, silicon și cruzime fără cruzime."
Clinique Superbalm Lip Treatment 7ml,https://www.lookfantastic.com/clinique-superbalm-lip-treatment-7ml/11144746.html,Balm,"['petrolatum', 'polybutene', 'polydecene', 'bis-diglyceryl polyacyladipate-2', 'octyldodecanol', 'microcrystalline wax', 'tocopheryl acetate', 'polyglyceryl-2 triisostearate', 'aloe barbadenis extract', 'cholesterol', 'hordeum vulgare extract', 'triticum vulgare bran extract', 'squalene', 'linoleic acid', 'salvia sclarea', 'glycine soja extract', 'tetrahexyldecyl ascorbate', 'stearyl glycyrrhetinate', 'betula alba bark extract', 'hexylene glycol', 'potassium sulfate', 'caprylyl glycol', 'phenoxyethanol', 'ci 15850', 'ci 19140']",£14.00,"Tratează -ți buzele la beneficiile de înmuiere ale tratării buzelor SuperBelm de la Clinici. Lucrând pentru a hidrata și hrăni, balsamul de buze cu emolienți bogați oferă un voal intens de umiditate pe buzele doritoare, repararea uscăciunii, în timp ce reumplerea umidității pentru a lăsa buzele să se simtă moale și mângâiate.- K.N."
Alchimie Forever Dry Skin Balm,https://www.lookfantastic.com/alchimie-forever-dry-skin-balm/11286079.html,Balm,"['capric triglyceride', 'butyrospermum parkii', 'cetearyl alcohol', 'cetearyl glucoside', 'isononyl isononanoate', 'salix alba extract', 'glycerin', 'simmondsia chinensis leaf extract', 'hydroxyethyl acrylate/sodium acryloyldimethyl taurate', 'nasturtium officinale (watercress) flower/leaf extract', 'tocopheryl acetate', 'spinacia oleracea (spinach) leaf extract', 'cetyl alcohol', 'chlorphenesin', 'benzyl alcohol', 'benzoic acid', 'sorbic acid', 'chlorophyllin-copper complex', 'parfum', 'geraniol', 'hexyl cinnamal', 'linalool', 'butylphenyl methylpropional', 'limonene']",£17.85,Descrie indisponibil
Garnier Hyaluronic Acid and Orange Juice Hydrating Brightening Eye Sheet Mask 6g,https://www.lookfantastic.com/garnier-hyaluronic-acid-and-orange-juice-hydrating-brightening-eye-sheet-mask-6g/11850177.html,Mask,"['propylene glycol', 'glycerin', 'camellia sinensis extract', 'pvm/ma', 'potassium hydroxide', 'glyceryl acrylate/acrylic acid copolymer', 'sodium hyaluronate', 'p-anisic acid', 'mannose', 'dipotassium glycyrrhizate', 'hydrogenated starch hydrolysate', 'hydroxyacetophenone', 'hydroxyethyl cellulose', 'citric acid', 'citrus aurantium dulcis', 'xanthan gum', 'potassium sorbate', 'sodium benzoate', 'phenoxyethanol']",£2.99,"Treziți -vă conturul ochiului cu acid thehyaluronic și foaia de ochi de portocală mască de mască de mască.Masca de țesut profund hrănitoare folosește o combinație puternică de ingrediente pentru a reînnoi umiditatea intensă către pielea delicată, lucrând pentru a lumina cercurile întunecate și a oferi un efect de răcire. Sucul de organizare și acidul hialuronic lucrează în armonie pentru a reduce aspectul pungilor undenye și a calma puful, ceea ce duce la o zonă hidratată, revitalizată și radiantă."
APIVITA Express Moisturizing & Soothing Face Mask - Prickly Pear 2x8ml,https://www.lookfantastic.com/apivita-express-moisturizing-soothing-face-mask-prickly-pear-2x8ml/11902652.html,Mask,"['capric triglyceride', 'glycerin', 'glyceryl stearate', 'behenyl alcohol', 'laureth-9', 'butyrospermum parkii', 'neopentyl glycol diheptanoate', 'peg-100 stearate', 'arachidyl alcohol', 'triticum vulgare bran extract', 'opuntia ficus-indica stem extract', 'chamomilla recutita flower oil', 'aloe barbadenis extract', 'lavandula angustifolia', 'sideritis perfoliata extract', 'sideritis raeseri extract', 'sideritis scardica extract', 'helianthus annuus seed oil', 'panthenol', 'helianthus annuus seed oil', 'tocopherol', 'phospholipid', 'tocopheryl acetate', 'caprylyl glycol', 'disodium edta', 'castor oil', 'xanthan gum', 'arachidyl glucoside', 'allantoin', 'ethylhexyl glycerin', 'polyglyceryl-10 stearate', 'hydrogenated polyisobutene', 'sodium acrylates copolymer', 'glycyrrhetinic acid', 'phenoxyethanol', 'sodium hydroxide', 'parfum']",£5.50,Descrie indisponibil
PIXI PLUMP Collagen Boost Sheet Mask (Pack of 3),https://www.lookfantastic.com/pixi-plump-collagen-boost-sheet-mask-pack-of-3/12040117.html,Mask,"['glycerin', 'glycereth-26', 'dipropylene glycol', 'macadamia ternifolia seed oil', 'sodium hyaluronate', 'copper tripeptide-1', 'palmitoyl pentapeptide-4', 'acetyl hexapeptide-8', 'camellia sinensis extract', 'hamamelis virginiana', 'red ginseng extract', 'aloe arborescens leaf extract', 'morus alba bark extract', 'coix lacryma-jobi ma-yuen seed extract', 'cucumis sativus extract', 'tremella fuciformis extract', 'paeonia lactiflora root extract', 'glycyrrhiza glabra root extract', 'polygonum multiflorum root extract', 'phellinus linteus extract', 'morus alba bark extract', 'sophora flavescens root extract', 'cimicifuga racemosa root extract', 'sesamium indicum seed oil', 'angelica gigas root extract', 'scutellaria baicalensis extract', 'tocopheryl acetate', 'adenosine', 'illicium verum fruit extract', 'hydroxyethyl acrylate/sodium acryloyldimethyl taurate', 'carbomer', 'tromethamine', 'xanthan gum', 'polysorbate 80', 'glyceryl stearate', 'betaine', 'ethyl hexanediol', 'propanediol', 'caprylyl glycol', 'ethylhexyl glycerin', 'butylene glycol', '1,2-hexanediol', 'disodium edta']",£10.00,"Luminozitatea pielii Reawaken cu masca de foaie de impulsuri de colagen Plump Plump;Un pachet de trei măști de foi de microfibră care pliază pielea îmbogățită cu o concentrație de ingrediente curate în mod expert, care promovează un ten strălucitor și vibrant.Aderarea la contururile faciale pentru absorbția maximă pe întreaga suprafață, masca de stimulare a radianței saturează pielea cu puterile de fito-collagen care stimulează elasticitatea și antioxidanți puternici care lucrează împreună pentru a proteja și a se desprinde pentru un aspect mai tineresc și mai sănătos."
Benton Aloe Soothing Mask Pack -1 Ea,https://www.lookfantastic.com/benton-aloe-soothing-mask-pack-1-ea/11848324.html,Mask,"['aloe barbadenis extract', 'camellia sinensis extract', 'glycerin', 'pentylene glycol', 'sodium pca', 'aloe barbadenis extract', 'sodium hyaluronate', 'beta-glucan', 'cucumis sativus extract', 'butylene glycol', 'xanthan gum', 'microcrystalline wax', 'sodium gluconate', '1,2-hexanediol', 'propanediol', 'dipotassium glycyrrhizate', 'cellulose gum']",£2.00,Descrie indisponibil
Holika Holika Pure Essence Mask Sheet - Cucumber,https://www.lookfantastic.com/holika-holika-pure-essence-mask-sheet-cucumber/11693499.html,Mask,"['glycerin', 'dipropylene glycol', 'betaine', 'polyglyceryl-10 laurate', 'butylene glycol', 'centella asiatica extract', 'paeonia suffruticosa extract', '1,2-hexanediol', 'allantoin', 'panthenol', 'chamomilla recutita flower oil', 'cucumis sativus extract', 'arganine', 'carbomer', 'glyceryl caprylate', 'xanthan gum', 'ethylhexyl glycerin', 'aloe barbadenis extract', 'aniba rosaeodora wood extract', 'viola tricolor extract', 'lavandula angustifolia', 'centaurea cyanus extract', 'disodium edta']",£1.95,"Tratează -ți tenul cu Esența Purării de mască de la marca cosmetică coreeană, Holika Holika.Lucrând în mai puțin de 20 de minute, masca de foi extrem de absorbantă, ultra-fine, aderă îndeaproape la față și infuzează pielea cu ingrediente puternice pentru rezultate vizibile. Ce mască este potrivită pentru mine? Căpșuni: strălucire și netezire.Calmează și calmează pielea sensibilă.DAMASK ROSE: întinerește pielea lipsită de viață.Cucumber: Hidratarea și reînnoirea.Avocado: Firming și ridicarea beneficiilor.acai Berry: hrănire și întinerire."
Holika Holika Pure Essence Mask Sheet - Avocado,https://www.lookfantastic.com/holika-holika-pure-essence-mask-sheet-avocado/11693500.html,Mask,"['dipropylene glycol', 'glycerin', 'polyglyceryl-10 laurate', 'butylene glycol', 'centella asiatica extract', 'paeonia suffruticosa extract', '1,2-hexanediol', 'hydroxyethyl cellulose', 'chamomilla recutita flower oil', 'persea gratissima oil', 'glyceryl caprylate', 'arganine', 'carbomer', 'adenosine', 'ethylhexyl glycerin', 'xanthan gum', 'allantoin', 'lactis proteinum', 'sodium hyaluronate', 'citrus aurantium dulcis', 'olea europaea fruit oil', 'viola tricolor extract', 'lavandula angustifolia', 'centaurea cyanus extract', 'lavandula angustifolia', 'ocimum basilicum (basil) oil', 'pelargonium graveolens extract', 'disodium edta']",£1.95,"Tratează -ți tenul cu Esența Purării de mască de la marca cosmetică coreeană, Holika Holika.Lucrând în mai puțin de 20 de minute, masca de foi extrem de absorbantă, ultra-fine, aderă îndeaproape la față și infuzează pielea cu ingrediente puternice pentru rezultate vizibile. Ce mască este potrivită pentru mine? Căpșuni: strălucire și netezire.Calmează și calmează pielea sensibilă.DAMASK ROSE: întinerește pielea lipsită de viață.Cucumber: Hidratarea și reînnoirea.Avocado: Firming și ridicarea beneficiilor.acai Berry: hrănire și întinerire."
Antipodes Aura Manuka Honey Mask 75ml,https://www.lookfantastic.com/antipodes-aura-manuka-honey-mask-75ml/10977971.html,Mask,"['leptospermum scoparium leaf extract', 'persea gratissima oil', 'glycerin', 'cetearyl glucoside', 'cetearyl alcohol', 'stearic acid', 'glyceryl stearate', 'tocopherol', 'helianthus annuus seed oil', 'dehydroacetic acid', 'benzyl alcohol', 'metrosideros excels (pohutukawa) flower extract', 'daucus carota sativa extract', 'vitis vinifera extract', 'parfum of vanilla ', 'coumarin', 'limonene', 'linalool']",£26.99,"Tratează pielea obosită la masca de miere Antipode Aura Manuka.Această mască de față servește tenuri plictisitoare și însetate, cu o creștere instantanee de umiditate. Centr. În jurul mierii din Noua Zeelandă Manuka, formula este proiectată să se hidrateze și să hrănească.Acest ingredient cheie ajută la echilibrarea pH -ului natural al pielii, deoarece captează resturile de la suprafață, susținând rezultate proaspete și clare.Pohutukawa Bloom este un extract bioactiv care reînnoiește umiditatea pierdută. În plus, strugurele vinanza®, cunoscut pentru conținutul său de antioxidanți, creează iluzia pielii ferme și suple.Cu o păstăi dulce de vanilie și un parfum de mandarină, această mască de față este epitomul îngăduinței.Este potrivit pentru toate tipurile de piele, dar este util în special pentru pielea cusur și predispusă la acnee."
Garnier Moisture Bomb Green Tea Hydrating Face Sheet Mask for Combination Skin 32g,https://www.lookfantastic.com/garnier-moisture-bomb-green-tea-hydrating-face-sheet-mask-for-combination-skin-32g/11919603.html,Mask,"['propylene glycol', 'glycerin', 'p-anisic acid', 'camellia sinensis extract', 'citric acid', 'dipotassium glycyrrhizate', 'glyceryl acrylate/acrylic acid copolymer', 'hydrogenated starch hydrolysate', 'hydroxyacetophenone', 'hydroxyethyl cellulose', 'limonene', 'mannose', 'castor oil', 'phenoxyethanol', 'potassium hydroxide', 'potassium sorbate', 'pvm/ma', 'sodium benzoate', 'sodium hyaluronate', 'xanthan gum', 'parfum']",£2.99,"Reechilibrează -ți pielea cu o umiditate de umiditate cu bombă de ceai verde, masca de foaie de față hidratantă, un tratament profund hrănitor care restabilește o strălucire sănătoasă la ten.Masca de față ușor de utilizat este infuzată cu ceai verde antioxidant și acid hialuronic pentru a întări și hidrata pielea, lucrând pentru a mătura strălucirea și a rafina aspectul porii.Ajutând la menținerea unui echilibru sănătos de umiditate, masca de țesut dezvăluie o viză matificată, limpede și radiantă."
Holika Holika Pure Essence Mask Sheet - Pearl,https://www.lookfantastic.com/holika-holika-pure-essence-mask-sheet-pearl/11693495.html,Mask,"['dipropylene glycol', 'niacinamide', 'glycerin', 'polyglyceryl-10 laurate', 'butylene glycol', 'paeonia suffruticosa extract', 'centella asiatica extract', '1,2-hexanediol', 'acrylates/c10-30 alkyl ', 'pearl extract', 'hydroxyethyl cellulose', 'chamomilla recutita flower oil', 'arganine', 'glyceryl caprylate', 'ethylhexyl glycerin', 'glyceryl acrylate/acrylic acid copolymer', 'mel', 'sodium hyaluronate', 'pvm/ma', 'propylene glycol', 'citrus sinensis fruit extract', 'lavandula angustifolia', 'viola tricolor extract', 'centaurea cyanus extract', 'citrus aurantium dulcis', 'pogostemon cablin flower extract', 'disodium edta']",£1.95,"Tratează -ți tenul cu Esența Purării de mască de la marca cosmetică coreeană, Holika Holika.Lucrând în mai puțin de 20 de minute, masca de foi extrem de absorbantă, ultra-fine, aderă îndeaproape la față și infuzează pielea cu ingrediente puternice pentru rezultate vizibile. Ce mască este potrivită pentru mine? Căpșuni: strălucire și netezire.Calmează și calmează pielea sensibilă.DAMASK ROSE: întinerește pielea lipsită de viață.Cucumber: Hidratarea și reînnoirea.Avocado: Firming și ridicarea beneficiilor.acai Berry: hrănire și întinerire."
Holika Holika Pure Essence Mask Sheet - Charcoal,https://www.lookfantastic.com/holika-holika-pure-essence-mask-sheet-charcoal/12061945.html,Mask,"['dipropylene glycol', 'glycerin', 'betaine', 'polyglyceryl-10 laurate', 'butylene glycol', 'paeonia suffruticosa extract', 'centella asiatica extract', '1,2-hexanediol', 'carbomer', 'arganine', 'chamomilla recutita flower oil', 'panthenol', 'glyceryl caprylate', 'xanthan gum', 'ethylhexyl glycerin', 'allantoin', 'citrus aurantium bergamia', 'pueraria lobata extract', 'ulmus davidiana root extract', 'oenothera biennis flower extract', 'pinus palustris leaf extract', 'sodium hyaluronate', 'charcoal powder', 'disodium edta']",£1.95,"Tratează -ți tenul cu Esența Purării de mască de la marca cosmetică coreeană, Holika Holika.Lucrând în mai puțin de 20 de minute, masca de foi extrem de absorbantă, ultra-fine, aderă îndeaproape la față și infuzează pielea cu ingrediente puternice pentru rezultate vizibile. Ce mască este potrivită pentru mine? Căpșuni: strălucire și netezire.Calmează și calmează pielea sensibilă.DAMASK ROSE: întinerește pielea lipsită de viață.Cucumber: Hidratarea și reînnoirea.Avocado: Firming și ridicarea beneficiilor.acai Berry: hrănire și întinerire."
